162 - NumBooks: 14, SignUp: 2, BxD: 1, DifferentBooks: 14, Deadline: 29999, ScoreHeuristic: 9.1E18
5212 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26895, ScoreHeuristic: 6.5E18
5222 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26893, ScoreHeuristic: 6.5E18
5231 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26891, ScoreHeuristic: 6.5E18
5239 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26889, ScoreHeuristic: 6.5E18
5243 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26887, ScoreHeuristic: 6.5E18
5255 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26885, ScoreHeuristic: 6.5E18
5278 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26883, ScoreHeuristic: 6.5E18
5422 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26881, ScoreHeuristic: 6.5E18
5440 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26879, ScoreHeuristic: 6.5E18
5530 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26877, ScoreHeuristic: 6.5E18
5535 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26875, ScoreHeuristic: 6.5E18
5540 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26873, ScoreHeuristic: 6.5E18
5555 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26871, ScoreHeuristic: 6.5E18
5557 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26869, ScoreHeuristic: 6.5E18
5591 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26867, ScoreHeuristic: 6.5E18
5662 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26865, ScoreHeuristic: 6.5E18
5669 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26863, ScoreHeuristic: 6.5E18
5678 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26861, ScoreHeuristic: 6.5E18
5716 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26859, ScoreHeuristic: 6.5E18
5718 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26857, ScoreHeuristic: 6.5E18
5766 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26855, ScoreHeuristic: 6.5E18
5857 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26853, ScoreHeuristic: 6.5E18
5879 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26851, ScoreHeuristic: 6.5E18
5915 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26849, ScoreHeuristic: 6.5E18
5923 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26847, ScoreHeuristic: 6.5E18
5929 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26845, ScoreHeuristic: 6.5E18
6021 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26843, ScoreHeuristic: 6.5E18
6068 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26841, ScoreHeuristic: 6.5E18
6129 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26839, ScoreHeuristic: 6.5E18
6165 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26837, ScoreHeuristic: 6.5E18
6208 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26835, ScoreHeuristic: 6.5E18
6222 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26833, ScoreHeuristic: 6.5E18
6249 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26831, ScoreHeuristic: 6.5E18
6250 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26829, ScoreHeuristic: 6.5E18
6256 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26827, ScoreHeuristic: 6.5E18
6286 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26825, ScoreHeuristic: 6.5E18
6316 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26823, ScoreHeuristic: 6.5E18
6336 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26821, ScoreHeuristic: 6.5E18
6397 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26819, ScoreHeuristic: 6.5E18
6437 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26817, ScoreHeuristic: 6.5E18
6514 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26815, ScoreHeuristic: 6.5E18
6534 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26813, ScoreHeuristic: 6.5E18
6537 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26811, ScoreHeuristic: 6.5E18
6556 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26809, ScoreHeuristic: 6.5E18
6567 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26807, ScoreHeuristic: 6.5E18
6638 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26805, ScoreHeuristic: 6.5E18
6661 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26803, ScoreHeuristic: 6.5E18
6685 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26801, ScoreHeuristic: 6.5E18
6716 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26799, ScoreHeuristic: 6.5E18
6764 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26797, ScoreHeuristic: 6.5E18
6809 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26795, ScoreHeuristic: 6.5E18
6841 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26793, ScoreHeuristic: 6.5E18
6887 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26791, ScoreHeuristic: 6.5E18
6903 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26789, ScoreHeuristic: 6.5E18
6960 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26787, ScoreHeuristic: 6.5E18
6986 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26785, ScoreHeuristic: 6.5E18
7026 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26783, ScoreHeuristic: 6.5E18
7049 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26781, ScoreHeuristic: 6.5E18
7085 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26779, ScoreHeuristic: 6.5E18
7086 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26777, ScoreHeuristic: 6.5E18
7091 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26775, ScoreHeuristic: 6.5E18
7094 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26773, ScoreHeuristic: 6.5E18
7206 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26771, ScoreHeuristic: 6.5E18
7264 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26769, ScoreHeuristic: 6.5E18
7293 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26767, ScoreHeuristic: 6.5E18
7315 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26765, ScoreHeuristic: 6.5E18
7340 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26763, ScoreHeuristic: 6.5E18
7401 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26761, ScoreHeuristic: 6.5E18
7536 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26759, ScoreHeuristic: 6.5E18
7544 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26757, ScoreHeuristic: 6.5E18
7547 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26755, ScoreHeuristic: 6.5E18
7591 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26753, ScoreHeuristic: 6.5E18
7604 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26751, ScoreHeuristic: 6.5E18
7625 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26749, ScoreHeuristic: 6.5E18
7627 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26747, ScoreHeuristic: 6.5E18
7659 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26745, ScoreHeuristic: 6.5E18
7694 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26743, ScoreHeuristic: 6.5E18
7697 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26741, ScoreHeuristic: 6.5E18
7799 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26739, ScoreHeuristic: 6.5E18
7859 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26737, ScoreHeuristic: 6.5E18
7898 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26735, ScoreHeuristic: 6.5E18
7953 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26733, ScoreHeuristic: 6.5E18
7958 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26731, ScoreHeuristic: 6.5E18
7964 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26729, ScoreHeuristic: 6.5E18
8022 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26727, ScoreHeuristic: 6.5E18
8026 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26725, ScoreHeuristic: 6.5E18
8029 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26723, ScoreHeuristic: 6.5E18
8051 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26721, ScoreHeuristic: 6.5E18
8114 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26719, ScoreHeuristic: 6.5E18
8121 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26717, ScoreHeuristic: 6.5E18
8141 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26715, ScoreHeuristic: 6.5E18
8151 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26713, ScoreHeuristic: 6.5E18
8172 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26711, ScoreHeuristic: 6.5E18
8174 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26709, ScoreHeuristic: 6.5E18
8195 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26707, ScoreHeuristic: 6.5E18
8224 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26705, ScoreHeuristic: 6.5E18
8234 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26703, ScoreHeuristic: 6.5E18
8307 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26701, ScoreHeuristic: 6.5E18
8422 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26699, ScoreHeuristic: 6.5E18
8436 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26697, ScoreHeuristic: 6.5E18
8590 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26695, ScoreHeuristic: 6.5E18
8640 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26693, ScoreHeuristic: 6.5E18
8651 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26691, ScoreHeuristic: 6.5E18
8686 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26689, ScoreHeuristic: 6.5E18
8734 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26687, ScoreHeuristic: 6.5E18
8772 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26685, ScoreHeuristic: 6.5E18
8850 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26683, ScoreHeuristic: 6.5E18
8852 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26681, ScoreHeuristic: 6.5E18
8891 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26679, ScoreHeuristic: 6.5E18
8892 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26677, ScoreHeuristic: 6.5E18
8899 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26675, ScoreHeuristic: 6.5E18
8909 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26673, ScoreHeuristic: 6.5E18
8945 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26671, ScoreHeuristic: 6.5E18
8946 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26669, ScoreHeuristic: 6.5E18
9030 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26667, ScoreHeuristic: 6.5E18
9070 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26665, ScoreHeuristic: 6.5E18
9145 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26663, ScoreHeuristic: 6.5E18
9173 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26661, ScoreHeuristic: 6.5E18
9175 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26659, ScoreHeuristic: 6.5E18
9186 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26657, ScoreHeuristic: 6.5E18
9196 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26655, ScoreHeuristic: 6.5E18
9235 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26653, ScoreHeuristic: 6.5E18
9278 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26651, ScoreHeuristic: 6.5E18
9307 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26649, ScoreHeuristic: 6.5E18
9351 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26647, ScoreHeuristic: 6.5E18
9383 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26645, ScoreHeuristic: 6.5E18
9402 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26643, ScoreHeuristic: 6.5E18
9417 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26641, ScoreHeuristic: 6.5E18
9418 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26639, ScoreHeuristic: 6.5E18
9432 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26637, ScoreHeuristic: 6.5E18
9442 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26635, ScoreHeuristic: 6.5E18
9448 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26633, ScoreHeuristic: 6.5E18
9491 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26631, ScoreHeuristic: 6.5E18
9551 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26629, ScoreHeuristic: 6.5E18
9615 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26627, ScoreHeuristic: 6.5E18
9667 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26625, ScoreHeuristic: 6.5E18
9685 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26623, ScoreHeuristic: 6.5E18
9733 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26621, ScoreHeuristic: 6.5E18
9845 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26619, ScoreHeuristic: 6.5E18
9903 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26617, ScoreHeuristic: 6.5E18
9924 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26615, ScoreHeuristic: 6.5E18
9929 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26613, ScoreHeuristic: 6.5E18
10033 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26611, ScoreHeuristic: 6.5E18
10150 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26609, ScoreHeuristic: 6.5E18
10199 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26607, ScoreHeuristic: 6.5E18
10371 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26605, ScoreHeuristic: 6.5E18
10440 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26603, ScoreHeuristic: 6.5E18
10506 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26601, ScoreHeuristic: 6.5E18
10544 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26599, ScoreHeuristic: 6.5E18
10556 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26597, ScoreHeuristic: 6.5E18
10623 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26595, ScoreHeuristic: 6.5E18
10718 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26593, ScoreHeuristic: 6.5E18
10843 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26591, ScoreHeuristic: 6.5E18
10849 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26589, ScoreHeuristic: 6.5E18
10969 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26587, ScoreHeuristic: 6.5E18
10976 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26585, ScoreHeuristic: 6.5E18
11015 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26583, ScoreHeuristic: 6.5E18
11109 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26581, ScoreHeuristic: 6.5E18
11110 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26579, ScoreHeuristic: 6.5E18
11148 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26577, ScoreHeuristic: 6.5E18
11185 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26575, ScoreHeuristic: 6.5E18
11277 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26573, ScoreHeuristic: 6.5E18
11301 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26571, ScoreHeuristic: 6.5E18
11315 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26569, ScoreHeuristic: 6.5E18
11326 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26567, ScoreHeuristic: 6.5E18
11364 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26565, ScoreHeuristic: 6.5E18
11371 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26563, ScoreHeuristic: 6.5E18
11391 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26561, ScoreHeuristic: 6.5E18
11411 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26559, ScoreHeuristic: 6.5E18
11459 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26557, ScoreHeuristic: 6.5E18
11548 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26555, ScoreHeuristic: 6.5E18
11566 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26553, ScoreHeuristic: 6.5E18
11571 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26551, ScoreHeuristic: 6.5E18
11584 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26549, ScoreHeuristic: 6.5E18
11648 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26547, ScoreHeuristic: 6.5E18
11704 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26545, ScoreHeuristic: 6.5E18
11741 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26543, ScoreHeuristic: 6.5E18
12022 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26541, ScoreHeuristic: 6.5E18
12099 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26539, ScoreHeuristic: 6.5E18
12117 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26537, ScoreHeuristic: 6.5E18
12118 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26535, ScoreHeuristic: 6.5E18
12166 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26533, ScoreHeuristic: 6.5E18
12187 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26531, ScoreHeuristic: 6.5E18
12213 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26529, ScoreHeuristic: 6.5E18
12276 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26527, ScoreHeuristic: 6.5E18
12462 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26525, ScoreHeuristic: 6.5E18
12482 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26523, ScoreHeuristic: 6.5E18
12557 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26521, ScoreHeuristic: 6.5E18
12646 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26519, ScoreHeuristic: 6.5E18
12665 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26517, ScoreHeuristic: 6.5E18
12726 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26515, ScoreHeuristic: 6.5E18
12729 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26513, ScoreHeuristic: 6.5E18
12753 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26511, ScoreHeuristic: 6.5E18
12756 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26509, ScoreHeuristic: 6.5E18
12774 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26507, ScoreHeuristic: 6.5E18
12816 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26505, ScoreHeuristic: 6.5E18
12820 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26503, ScoreHeuristic: 6.5E18
12857 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26501, ScoreHeuristic: 6.5E18
12866 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26499, ScoreHeuristic: 6.5E18
12975 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26497, ScoreHeuristic: 6.5E18
12990 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26495, ScoreHeuristic: 6.5E18
13034 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26493, ScoreHeuristic: 6.5E18
13102 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26491, ScoreHeuristic: 6.5E18
13141 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26489, ScoreHeuristic: 6.5E18
13167 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26487, ScoreHeuristic: 6.5E18
13191 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26485, ScoreHeuristic: 6.5E18
13194 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26483, ScoreHeuristic: 6.5E18
13204 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26481, ScoreHeuristic: 6.5E18
13256 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26479, ScoreHeuristic: 6.5E18
13272 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26477, ScoreHeuristic: 6.5E18
13274 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26475, ScoreHeuristic: 6.5E18
13391 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26473, ScoreHeuristic: 6.5E18
13392 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26471, ScoreHeuristic: 6.5E18
13415 - NumBooks: 10, SignUp: 2, BxD: 1, DifferentBooks: 9, Deadline: 26469, ScoreHeuristic: 6.5E18
