1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 20, Deadline: 99990, ScoreHeuristic: 529984.0
7312 - NumBooks: 19, SignUp: 132, BxD: 91416, DifferentBooks: 16, Deadline: 36852, ScoreHeuristic: 1781.2236570247933
8328 - NumBooks: 18, SignUp: 129, BxD: 47639, DifferentBooks: 14, Deadline: 36723, ScoreHeuristic: 2108.874226308515
8033 - NumBooks: 18, SignUp: 131, BxD: 99159, DifferentBooks: 16, Deadline: 36592, ScoreHeuristic: 1796.2067478585163
6717 - NumBooks: 20, SignUp: 133, BxD: 1913, DifferentBooks: 18, Deadline: 36459, ScoreHeuristic: 1773.4864039798745
407 - NumBooks: 13, SignUp: 97, BxD: 79735, DifferentBooks: 11, Deadline: 36362, ScoreHeuristic: 1698.7994473376555
383 - NumBooks: 15, SignUp: 120, BxD: 93585, DifferentBooks: 12, Deadline: 36242, ScoreHeuristic: 1782.2469444444444
470 - NumBooks: 20, SignUp: 128, BxD: 23337, DifferentBooks: 19, Deadline: 36114, ScoreHeuristic: 1378.265625
9553 - NumBooks: 20, SignUp: 153, BxD: 43949, DifferentBooks: 18, Deadline: 35961, ScoreHeuristic: 1715.475629031569
3564 - NumBooks: 16, SignUp: 112, BxD: 88164, DifferentBooks: 13, Deadline: 35849, ScoreHeuristic: 1659.8349011479593
2941 - NumBooks: 18, SignUp: 137, BxD: 89354, DifferentBooks: 16, Deadline: 35712, ScoreHeuristic: 1481.9689914220257
6251 - NumBooks: 15, SignUp: 104, BxD: 78814, DifferentBooks: 12, Deadline: 35608, ScoreHeuristic: 1755.1265717455622
2960 - NumBooks: 16, SignUp: 141, BxD: 40241, DifferentBooks: 14, Deadline: 35467, ScoreHeuristic: 1537.6410140334992
1676 - NumBooks: 15, SignUp: 111, BxD: 59018, DifferentBooks: 12, Deadline: 35356, ScoreHeuristic: 1461.8566674782892
3167 - NumBooks: 12, SignUp: 100, BxD: 51965, DifferentBooks: 11, Deadline: 35256, ScoreHeuristic: 1139.7376
3156 - NumBooks: 17, SignUp: 150, BxD: 985, DifferentBooks: 15, Deadline: 35106, ScoreHeuristic: 1694.6944444444443
8663 - NumBooks: 11, SignUp: 103, BxD: 1992, DifferentBooks: 10, Deadline: 35003, ScoreHeuristic: 1213.4738429635215
4383 - NumBooks: 18, SignUp: 128, BxD: 32878, DifferentBooks: 13, Deadline: 34875, ScoreHeuristic: 1476.8408813476562
440 - NumBooks: 20, SignUp: 132, BxD: 78653, DifferentBooks: 16, Deadline: 34743, ScoreHeuristic: 1935.3333907254362
3192 - NumBooks: 12, SignUp: 95, BxD: 90025, DifferentBooks: 10, Deadline: 34648, ScoreHeuristic: 1552.36
4855 - NumBooks: 20, SignUp: 172, BxD: 73345, DifferentBooks: 19, Deadline: 34476, ScoreHeuristic: 1396.2388115197405
2916 - NumBooks: 14, SignUp: 82, BxD: 51120, DifferentBooks: 11, Deadline: 34394, ScoreHeuristic: 1672.0120464009517
3027 - NumBooks: 11, SignUp: 78, BxD: 12686, DifferentBooks: 9, Deadline: 34316, ScoreHeuristic: 1377.551775147929
5590 - NumBooks: 14, SignUp: 104, BxD: 74658, DifferentBooks: 14, Deadline: 34212, ScoreHeuristic: 1048.7633136094676
4963 - NumBooks: 18, SignUp: 145, BxD: 318, DifferentBooks: 17, Deadline: 34067, ScoreHeuristic: 1400.824209274673
7736 - NumBooks: 16, SignUp: 118, BxD: 94691, DifferentBooks: 12, Deadline: 33949, ScoreHeuristic: 1800.4918845159436
6995 - NumBooks: 19, SignUp: 115, BxD: 78200, DifferentBooks: 16, Deadline: 33834, ScoreHeuristic: 1830.351606805293
9275 - NumBooks: 19, SignUp: 160, BxD: 70224, DifferentBooks: 17, Deadline: 33674, ScoreHeuristic: 1573.11390625
1963 - NumBooks: 20, SignUp: 132, BxD: 37719, DifferentBooks: 16, Deadline: 33542, ScoreHeuristic: 2401.0
637 - NumBooks: 17, SignUp: 120, BxD: 56870, DifferentBooks: 15, Deadline: 33422, ScoreHeuristic: 1403.126736111111
4297 - NumBooks: 19, SignUp: 146, BxD: 386, DifferentBooks: 17, Deadline: 33276, ScoreHeuristic: 1541.9069712891724
9641 - NumBooks: 15, SignUp: 118, BxD: 20777, DifferentBooks: 15, Deadline: 33158, ScoreHeuristic: 1084.530020109164
7954 - NumBooks: 11, SignUp: 111, BxD: 54580, DifferentBooks: 10, Deadline: 33047, ScoreHeuristic: 1198.0329518707897
5281 - NumBooks: 15, SignUp: 123, BxD: 35544, DifferentBooks: 11, Deadline: 32924, ScoreHeuristic: 1577.9625884063719
1661 - NumBooks: 20, SignUp: 135, BxD: 96871, DifferentBooks: 14, Deadline: 32789, ScoreHeuristic: 2007.7037585733883
7290 - NumBooks: 14, SignUp: 110, BxD: 76962, DifferentBooks: 13, Deadline: 32679, ScoreHeuristic: 1293.3831404958678
429 - NumBooks: 18, SignUp: 111, BxD: 96556, DifferentBooks: 16, Deadline: 32568, ScoreHeuristic: 1795.926953981008
8616 - NumBooks: 11, SignUp: 113, BxD: 78490, DifferentBooks: 10, Deadline: 32455, ScoreHeuristic: 1219.4311222491972
9889 - NumBooks: 13, SignUp: 108, BxD: 13354, DifferentBooks: 11, Deadline: 32347, ScoreHeuristic: 1288.6770404663923
9752 - NumBooks: 10, SignUp: 93, BxD: 95892, DifferentBooks: 8, Deadline: 32254, ScoreHeuristic: 1813.111342351717
2214 - NumBooks: 18, SignUp: 130, BxD: 17655, DifferentBooks: 15, Deadline: 32124, ScoreHeuristic: 1794.4999408284023
107 - NumBooks: 14, SignUp: 108, BxD: 47783, DifferentBooks: 11, Deadline: 32016, ScoreHeuristic: 1777.246999314129
5668 - NumBooks: 11, SignUp: 101, BxD: 19319, DifferentBooks: 10, Deadline: 31915, ScoreHeuristic: 1369.7327712969316
3580 - NumBooks: 18, SignUp: 131, BxD: 52916, DifferentBooks: 13, Deadline: 31784, ScoreHeuristic: 1886.609171959676
1028 - NumBooks: 10, SignUp: 128, BxD: 75562, DifferentBooks: 10, Deadline: 31656, ScoreHeuristic: 1077.1729125976562
7076 - NumBooks: 11, SignUp: 113, BxD: 83555, DifferentBooks: 11, Deadline: 31543, ScoreHeuristic: 1010.45218889498
6633 - NumBooks: 20, SignUp: 156, BxD: 41993, DifferentBooks: 17, Deadline: 31387, ScoreHeuristic: 1789.9408284023668
5291 - NumBooks: 16, SignUp: 144, BxD: 4862, DifferentBooks: 13, Deadline: 31243, ScoreHeuristic: 1607.2303722993827
6899 - NumBooks: 13, SignUp: 131, BxD: 76130, DifferentBooks: 11, Deadline: 31112, ScoreHeuristic: 1492.5541052386225
840 - NumBooks: 17, SignUp: 142, BxD: 49130, DifferentBooks: 14, Deadline: 30970, ScoreHeuristic: 1704.177940884745
1922 - NumBooks: 16, SignUp: 122, BxD: 88266, DifferentBooks: 13, Deadline: 30848, ScoreHeuristic: 1440.8869255576458
7045 - NumBooks: 14, SignUp: 112, BxD: 87857, DifferentBooks: 11, Deadline: 30736, ScoreHeuristic: 1977.8667889030612
9560 - NumBooks: 11, SignUp: 94, BxD: 53631, DifferentBooks: 9, Deadline: 30642, ScoreHeuristic: 1817.1173607967405
8890 - NumBooks: 14, SignUp: 120, BxD: 39209, DifferentBooks: 13, Deadline: 30522, ScoreHeuristic: 1296.0
1065 - NumBooks: 19, SignUp: 174, BxD: 58831, DifferentBooks: 16, Deadline: 30348, ScoreHeuristic: 1543.9479785969083
6743 - NumBooks: 14, SignUp: 105, BxD: 54329, DifferentBooks: 12, Deadline: 30243, ScoreHeuristic: 1290.5200907029478
9550 - NumBooks: 20, SignUp: 151, BxD: 83247, DifferentBooks: 19, Deadline: 30092, ScoreHeuristic: 1181.8113679224596
4393 - NumBooks: 18, SignUp: 149, BxD: 81280, DifferentBooks: 15, Deadline: 29943, ScoreHeuristic: 1728.1039592811135
465 - NumBooks: 19, SignUp: 135, BxD: 84355, DifferentBooks: 17, Deadline: 29808, ScoreHeuristic: 1181.8316049382715
4213 - NumBooks: 16, SignUp: 108, BxD: 9528, DifferentBooks: 12, Deadline: 29700, ScoreHeuristic: 2135.6379458161864
2760 - NumBooks: 13, SignUp: 156, BxD: 44370, DifferentBooks: 12, Deadline: 29544, ScoreHeuristic: 1400.0069444444443
8157 - NumBooks: 19, SignUp: 144, BxD: 43201, DifferentBooks: 16, Deadline: 29400, ScoreHeuristic: 1450.8692611882716
5123 - NumBooks: 18, SignUp: 143, BxD: 77382, DifferentBooks: 15, Deadline: 29257, ScoreHeuristic: 1573.8143185485842
8773 - NumBooks: 11, SignUp: 90, BxD: 16201, DifferentBooks: 9, Deadline: 29167, ScoreHeuristic: 1327.3877777777777
6388 - NumBooks: 10, SignUp: 85, BxD: 67986, DifferentBooks: 8, Deadline: 29082, ScoreHeuristic: 1174.4732179930795
1525 - NumBooks: 20, SignUp: 160, BxD: 29648, DifferentBooks: 18, Deadline: 28922, ScoreHeuristic: 1324.05015625
3954 - NumBooks: 19, SignUp: 111, BxD: 65209, DifferentBooks: 13, Deadline: 28811, ScoreHeuristic: 2052.6613911208506
1403 - NumBooks: 12, SignUp: 70, BxD: 235, DifferentBooks: 11, Deadline: 28741, ScoreHeuristic: 1059.0375510204083
1565 - NumBooks: 17, SignUp: 131, BxD: 83372, DifferentBooks: 14, Deadline: 28610, ScoreHeuristic: 1608.561039566459
9573 - NumBooks: 11, SignUp: 49, BxD: 72113, DifferentBooks: 7, Deadline: 28561, ScoreHeuristic: 1894.9142024156602
5285 - NumBooks: 15, SignUp: 106, BxD: 2344, DifferentBooks: 11, Deadline: 28455, ScoreHeuristic: 2110.7956568173727
6340 - NumBooks: 13, SignUp: 117, BxD: 33565, DifferentBooks: 10, Deadline: 28338, ScoreHeuristic: 1880.000657462196
5427 - NumBooks: 14, SignUp: 129, BxD: 99728, DifferentBooks: 13, Deadline: 28209, ScoreHeuristic: 1097.7150411633916
8262 - NumBooks: 18, SignUp: 124, BxD: 83664, DifferentBooks: 15, Deadline: 28085, ScoreHeuristic: 1548.8033298647242
3406 - NumBooks: 20, SignUp: 148, BxD: 20683, DifferentBooks: 16, Deadline: 27937, ScoreHeuristic: 1974.8415357925494
4490 - NumBooks: 18, SignUp: 134, BxD: 10743, DifferentBooks: 15, Deadline: 27803, ScoreHeuristic: 1583.3272443751391
2147 - NumBooks: 16, SignUp: 157, BxD: 82738, DifferentBooks: 14, Deadline: 27646, ScoreHeuristic: 1391.2424844821292
891 - NumBooks: 19, SignUp: 150, BxD: 60134, DifferentBooks: 16, Deadline: 27496, ScoreHeuristic: 1490.9895111111111
9221 - NumBooks: 19, SignUp: 193, BxD: 94984, DifferentBooks: 18, Deadline: 27303, ScoreHeuristic: 1271.4951810786868
5889 - NumBooks: 15, SignUp: 144, BxD: 5623, DifferentBooks: 13, Deadline: 27159, ScoreHeuristic: 1376.7191840277778
5830 - NumBooks: 19, SignUp: 132, BxD: 91404, DifferentBooks: 16, Deadline: 27027, ScoreHeuristic: 1433.0813246097337
2317 - NumBooks: 15, SignUp: 128, BxD: 57660, DifferentBooks: 13, Deadline: 26899, ScoreHeuristic: 1234.863525390625
9250 - NumBooks: 14, SignUp: 139, BxD: 98902, DifferentBooks: 13, Deadline: 26760, ScoreHeuristic: 1071.973552093577
8482 - NumBooks: 20, SignUp: 120, BxD: 95925, DifferentBooks: 15, Deadline: 26640, ScoreHeuristic: 2207.433611111111
8649 - NumBooks: 13, SignUp: 117, BxD: 21124, DifferentBooks: 12, Deadline: 26523, ScoreHeuristic: 1048.2098034918547
8174 - NumBooks: 17, SignUp: 130, BxD: 1199, DifferentBooks: 15, Deadline: 26393, ScoreHeuristic: 1193.9682840236687
825 - NumBooks: 18, SignUp: 142, BxD: 76467, DifferentBooks: 16, Deadline: 26251, ScoreHeuristic: 1107.670898631224
9748 - NumBooks: 16, SignUp: 105, BxD: 59151, DifferentBooks: 12, Deadline: 26146, ScoreHeuristic: 1604.574693877551
2776 - NumBooks: 15, SignUp: 118, BxD: 94041, DifferentBooks: 12, Deadline: 26028, ScoreHeuristic: 1215.526860097673
4068 - NumBooks: 14, SignUp: 125, BxD: 86098, DifferentBooks: 13, Deadline: 25903, ScoreHeuristic: 1062.238464
1923 - NumBooks: 14, SignUp: 107, BxD: 53113, DifferentBooks: 8, Deadline: 25796, ScoreHeuristic: 2216.0336273910384
3740 - NumBooks: 19, SignUp: 141, BxD: 75802, DifferentBooks: 17, Deadline: 25655, ScoreHeuristic: 1538.753634123032
2265 - NumBooks: 15, SignUp: 122, BxD: 91775, DifferentBooks: 12, Deadline: 25533, ScoreHeuristic: 1515.251343724805
3418 - NumBooks: 15, SignUp: 128, BxD: 698, DifferentBooks: 14, Deadline: 25405, ScoreHeuristic: 1122.7734985351562
3891 - NumBooks: 16, SignUp: 152, BxD: 18335, DifferentBooks: 15, Deadline: 25253, ScoreHeuristic: 1173.5132011772853
3420 - NumBooks: 11, SignUp: 99, BxD: 68763, DifferentBooks: 10, Deadline: 25154, ScoreHeuristic: 1046.0977451280482
4817 - NumBooks: 14, SignUp: 152, BxD: 21283, DifferentBooks: 13, Deadline: 25002, ScoreHeuristic: 1053.2586997922438
5177 - NumBooks: 17, SignUp: 153, BxD: 90277, DifferentBooks: 15, Deadline: 24849, ScoreHeuristic: 1189.5736255286429
3941 - NumBooks: 17, SignUp: 134, BxD: 44350, DifferentBooks: 14, Deadline: 24715, ScoreHeuristic: 1553.1833927378036
5175 - NumBooks: 13, SignUp: 137, BxD: 18480, DifferentBooks: 11, Deadline: 24578, ScoreHeuristic: 1252.2299536469711
7496 - NumBooks: 16, SignUp: 115, BxD: 78166, DifferentBooks: 12, Deadline: 24463, ScoreHeuristic: 1990.711606805293
3774 - NumBooks: 19, SignUp: 113, BxD: 78285, DifferentBooks: 15, Deadline: 24350, ScoreHeuristic: 1658.5796851750333
1966 - NumBooks: 17, SignUp: 177, BxD: 26210, DifferentBooks: 15, Deadline: 24173, ScoreHeuristic: 1405.1908774617766
4518 - NumBooks: 13, SignUp: 80, BxD: 39807, DifferentBooks: 9, Deadline: 24093, ScoreHeuristic: 2349.825625
5321 - NumBooks: 10, SignUp: 83, BxD: 43683, DifferentBooks: 9, Deadline: 24010, ScoreHeuristic: 773.9121788358252
3352 - NumBooks: 12, SignUp: 144, BxD: 75507, DifferentBooks: 12, Deadline: 23866, ScoreHeuristic: 1004.09765625
8583 - NumBooks: 14, SignUp: 143, BxD: 36222, DifferentBooks: 12, Deadline: 23723, ScoreHeuristic: 1261.4915643796762
147 - NumBooks: 19, SignUp: 165, BxD: 72193, DifferentBooks: 17, Deadline: 23558, ScoreHeuristic: 1339.1164003673096
8683 - NumBooks: 15, SignUp: 148, BxD: 5961, DifferentBooks: 13, Deadline: 23410, ScoreHeuristic: 1345.6008491599707
2908 - NumBooks: 11, SignUp: 109, BxD: 32291, DifferentBooks: 10, Deadline: 23301, ScoreHeuristic: 998.9079202087366
9692 - NumBooks: 17, SignUp: 170, BxD: 97438, DifferentBooks: 13, Deadline: 23131, ScoreHeuristic: 1942.735259515571
16 - NumBooks: 18, SignUp: 162, BxD: 46413, DifferentBooks: 15, Deadline: 22969, ScoreHeuristic: 1282.258840115836
548 - NumBooks: 15, SignUp: 134, BxD: 25793, DifferentBooks: 13, Deadline: 22835, ScoreHeuristic: 1149.4123969703721
3859 - NumBooks: 15, SignUp: 130, BxD: 21724, DifferentBooks: 14, Deadline: 22705, ScoreHeuristic: 1156.5231360946746
3331 - NumBooks: 13, SignUp: 133, BxD: 74790, DifferentBooks: 11, Deadline: 22572, ScoreHeuristic: 1153.9557917349766
1952 - NumBooks: 14, SignUp: 117, BxD: 6066, DifferentBooks: 12, Deadline: 22455, ScoreHeuristic: 1418.7777777777778
283 - NumBooks: 16, SignUp: 135, BxD: 38158, DifferentBooks: 12, Deadline: 22320, ScoreHeuristic: 1493.393086419753
38 - NumBooks: 15, SignUp: 143, BxD: 8862, DifferentBooks: 14, Deadline: 22177, ScoreHeuristic: 1064.2195217370042
3605 - NumBooks: 20, SignUp: 172, BxD: 24230, DifferentBooks: 17, Deadline: 22005, ScoreHeuristic: 1339.0493510005408
4086 - NumBooks: 10, SignUp: 83, BxD: 77238, DifferentBooks: 7, Deadline: 21922, ScoreHeuristic: 1013.233270431122
237 - NumBooks: 13, SignUp: 135, BxD: 22831, DifferentBooks: 11, Deadline: 21787, ScoreHeuristic: 1121.5056790123456
5760 - NumBooks: 16, SignUp: 149, BxD: 79678, DifferentBooks: 15, Deadline: 21638, ScoreHeuristic: 1136.00666636638
3572 - NumBooks: 19, SignUp: 147, BxD: 9593, DifferentBooks: 15, Deadline: 21491, ScoreHeuristic: 1177.376833726688
4582 - NumBooks: 16, SignUp: 121, BxD: 80338, DifferentBooks: 14, Deadline: 21370, ScoreHeuristic: 1233.1125606174442
2585 - NumBooks: 16, SignUp: 120, BxD: 62354, DifferentBooks: 12, Deadline: 21250, ScoreHeuristic: 1393.155625
9350 - NumBooks: 16, SignUp: 136, BxD: 95070, DifferentBooks: 14, Deadline: 21114, ScoreHeuristic: 1057.6843101211073
517 - NumBooks: 20, SignUp: 146, BxD: 17014, DifferentBooks: 17, Deadline: 20968, ScoreHeuristic: 1531.7036967536123
2537 - NumBooks: 13, SignUp: 94, BxD: 56704, DifferentBooks: 10, Deadline: 20874, ScoreHeuristic: 1442.3834314169308
6188 - NumBooks: 15, SignUp: 109, BxD: 32655, DifferentBooks: 14, Deadline: 20765, ScoreHeuristic: 1000.0680919114552
8982 - NumBooks: 16, SignUp: 187, BxD: 50791, DifferentBooks: 15, Deadline: 20578, ScoreHeuristic: 1243.7880694329262
4661 - NumBooks: 14, SignUp: 128, BxD: 16027, DifferentBooks: 12, Deadline: 20450, ScoreHeuristic: 1390.4741821289062
2375 - NumBooks: 18, SignUp: 173, BxD: 35453, DifferentBooks: 16, Deadline: 20277, ScoreHeuristic: 1280.2332186173944
5926 - NumBooks: 15, SignUp: 113, BxD: 17633, DifferentBooks: 12, Deadline: 20164, ScoreHeuristic: 1492.8307620017229
1876 - NumBooks: 15, SignUp: 149, BxD: 40241, DifferentBooks: 13, Deadline: 20015, ScoreHeuristic: 1229.2318364037656
7159 - NumBooks: 18, SignUp: 126, BxD: 6275, DifferentBooks: 14, Deadline: 19889, ScoreHeuristic: 1489.5924036281178
7702 - NumBooks: 20, SignUp: 174, BxD: 11821, DifferentBooks: 18, Deadline: 19715, ScoreHeuristic: 1288.9750627559783
7515 - NumBooks: 11, SignUp: 115, BxD: 3778, DifferentBooks: 10, Deadline: 19600, ScoreHeuristic: 1095.3221928166352
3545 - NumBooks: 20, SignUp: 169, BxD: 70632, DifferentBooks: 18, Deadline: 19431, ScoreHeuristic: 1182.301775147929
3301 - NumBooks: 20, SignUp: 186, BxD: 668, DifferentBooks: 18, Deadline: 19245, ScoreHeuristic: 1360.261301884611
5050 - NumBooks: 17, SignUp: 131, BxD: 72081, DifferentBooks: 14, Deadline: 19114, ScoreHeuristic: 1409.4006176796224
2714 - NumBooks: 15, SignUp: 127, BxD: 55317, DifferentBooks: 12, Deadline: 18987, ScoreHeuristic: 1367.252526505053
5252 - NumBooks: 12, SignUp: 146, BxD: 45343, DifferentBooks: 12, Deadline: 18841, ScoreHeuristic: 929.4145712141114
5896 - NumBooks: 13, SignUp: 93, BxD: 6432, DifferentBooks: 10, Deadline: 18748, ScoreHeuristic: 1418.7777777777778
201 - NumBooks: 14, SignUp: 136, BxD: 820, DifferentBooks: 11, Deadline: 18612, ScoreHeuristic: 1311.9310121107267
3766 - NumBooks: 11, SignUp: 88, BxD: 91071, DifferentBooks: 7, Deadline: 18524, ScoreHeuristic: 1452.6492768595042
8861 - NumBooks: 11, SignUp: 96, BxD: 54250, DifferentBooks: 10, Deadline: 18428, ScoreHeuristic: 951.9796006944445
7460 - NumBooks: 10, SignUp: 74, BxD: 55587, DifferentBooks: 7, Deadline: 18354, ScoreHeuristic: 1892.25
5767 - NumBooks: 13, SignUp: 92, BxD: 59546, DifferentBooks: 11, Deadline: 18262, ScoreHeuristic: 933.5681710775048
3529 - NumBooks: 10, SignUp: 94, BxD: 7116, DifferentBooks: 8, Deadline: 18168, ScoreHeuristic: 1253.4612947034857
9643 - NumBooks: 13, SignUp: 129, BxD: 54456, DifferentBooks: 13, Deadline: 18039, ScoreHeuristic: 863.1752899465176
6179 - NumBooks: 15, SignUp: 141, BxD: 64079, DifferentBooks: 13, Deadline: 17898, ScoreHeuristic: 1009.9774156229566
2260 - NumBooks: 17, SignUp: 155, BxD: 59439, DifferentBooks: 16, Deadline: 17743, ScoreHeuristic: 1072.8794588969822
3623 - NumBooks: 13, SignUp: 122, BxD: 75819, DifferentBooks: 11, Deadline: 17621, ScoreHeuristic: 1239.9634506852997
8025 - NumBooks: 12, SignUp: 106, BxD: 49579, DifferentBooks: 10, Deadline: 17515, ScoreHeuristic: 1101.4884300462797
5016 - NumBooks: 16, SignUp: 128, BxD: 30470, DifferentBooks: 14, Deadline: 17387, ScoreHeuristic: 1086.9384765625
684 - NumBooks: 18, SignUp: 194, BxD: 3900, DifferentBooks: 15, Deadline: 17193, ScoreHeuristic: 1157.0517855244977
3022 - NumBooks: 19, SignUp: 136, BxD: 79893, DifferentBooks: 16, Deadline: 17057, ScoreHeuristic: 1280.6925281141869
9007 - NumBooks: 20, SignUp: 190, BxD: 72790, DifferentBooks: 20, Deadline: 16867, ScoreHeuristic: 1025.347811634349
7594 - NumBooks: 14, SignUp: 128, BxD: 74636, DifferentBooks: 11, Deadline: 16739, ScoreHeuristic: 1315.7622680664062
3324 - NumBooks: 13, SignUp: 76, BxD: 275, DifferentBooks: 8, Deadline: 16663, ScoreHeuristic: 2053.5207756232685
8654 - NumBooks: 18, SignUp: 146, BxD: 48662, DifferentBooks: 15, Deadline: 16517, ScoreHeuristic: 1455.4747607431038
7088 - NumBooks: 20, SignUp: 193, BxD: 54645, DifferentBooks: 18, Deadline: 16324, ScoreHeuristic: 1155.295444172998
8717 - NumBooks: 19, SignUp: 170, BxD: 50779, DifferentBooks: 17, Deadline: 16154, ScoreHeuristic: 1258.1626297577855
908 - NumBooks: 17, SignUp: 124, BxD: 92496, DifferentBooks: 13, Deadline: 16030, ScoreHeuristic: 1557.7026534859522
6931 - NumBooks: 18, SignUp: 140, BxD: 65075, DifferentBooks: 15, Deadline: 15890, ScoreHeuristic: 1535.5202040816328
7338 - NumBooks: 20, SignUp: 143, BxD: 44571, DifferentBooks: 15, Deadline: 15747, ScoreHeuristic: 1606.7203286224265
3607 - NumBooks: 14, SignUp: 120, BxD: 76644, DifferentBooks: 11, Deadline: 15627, ScoreHeuristic: 1295.4000694444444
7871 - NumBooks: 18, SignUp: 152, BxD: 56345, DifferentBooks: 17, Deadline: 15475, ScoreHeuristic: 978.2079293628809
7072 - NumBooks: 19, SignUp: 206, BxD: 22520, DifferentBooks: 18, Deadline: 15269, ScoreHeuristic: 1165.9241210293146
8910 - NumBooks: 19, SignUp: 163, BxD: 9676, DifferentBooks: 16, Deadline: 15106, ScoreHeuristic: 1491.4759682336557
6992 - NumBooks: 13, SignUp: 142, BxD: 55201, DifferentBooks: 11, Deadline: 14964, ScoreHeuristic: 1134.55113072803
1803 - NumBooks: 20, SignUp: 175, BxD: 73158, DifferentBooks: 18, Deadline: 14789, ScoreHeuristic: 1189.2644897959183
6669 - NumBooks: 20, SignUp: 157, BxD: 94078, DifferentBooks: 15, Deadline: 14632, ScoreHeuristic: 1370.8859994320255
3399 - NumBooks: 16, SignUp: 128, BxD: 3548, DifferentBooks: 15, Deadline: 14504, ScoreHeuristic: 998.1650390625
1234 - NumBooks: 13, SignUp: 112, BxD: 87704, DifferentBooks: 10, Deadline: 14392, ScoreHeuristic: 891.9822225765306
2984 - NumBooks: 18, SignUp: 117, BxD: 44275, DifferentBooks: 12, Deadline: 14275, ScoreHeuristic: 1891.1347797501644
2746 - NumBooks: 17, SignUp: 148, BxD: 13724, DifferentBooks: 14, Deadline: 14127, ScoreHeuristic: 1423.0226899196493
5484 - NumBooks: 16, SignUp: 144, BxD: 76395, DifferentBooks: 13, Deadline: 13983, ScoreHeuristic: 1403.6470389660494
9496 - NumBooks: 16, SignUp: 149, BxD: 41465, DifferentBooks: 13, Deadline: 13834, ScoreHeuristic: 1421.1381919733346
6289 - NumBooks: 10, SignUp: 95, BxD: 17364, DifferentBooks: 9, Deadline: 13739, ScoreHeuristic: 805.3646537396122
500 - NumBooks: 18, SignUp: 146, BxD: 87651, DifferentBooks: 13, Deadline: 13593, ScoreHeuristic: 1746.209467066992
2552 - NumBooks: 11, SignUp: 90, BxD: 18934, DifferentBooks: 9, Deadline: 13503, ScoreHeuristic: 963.7575308641975
2671 - NumBooks: 12, SignUp: 107, BxD: 42562, DifferentBooks: 10, Deadline: 13396, ScoreHeuristic: 1126.323783736571
679 - NumBooks: 19, SignUp: 146, BxD: 6251, DifferentBooks: 15, Deadline: 13250, ScoreHeuristic: 1201.1446800525428
7470 - NumBooks: 11, SignUp: 54, BxD: 8097, DifferentBooks: 8, Deadline: 13196, ScoreHeuristic: 1924.6093964334705
142 - NumBooks: 10, SignUp: 121, BxD: 39371, DifferentBooks: 8, Deadline: 13075, ScoreHeuristic: 1175.186394371969
8139 - NumBooks: 20, SignUp: 168, BxD: 83839, DifferentBooks: 14, Deadline: 12907, ScoreHeuristic: 1532.6292871315193
625 - NumBooks: 14, SignUp: 98, BxD: 61784, DifferentBooks: 11, Deadline: 12809, ScoreHeuristic: 1707.8821324448147
6736 - NumBooks: 10, SignUp: 93, BxD: 46769, DifferentBooks: 8, Deadline: 12716, ScoreHeuristic: 1150.1579373337959
2058 - NumBooks: 13, SignUp: 152, BxD: 94612, DifferentBooks: 12, Deadline: 12564, ScoreHeuristic: 1076.0126385041551
3708 - NumBooks: 19, SignUp: 149, BxD: 24051, DifferentBooks: 16, Deadline: 12415, ScoreHeuristic: 1185.3925498851404
9986 - NumBooks: 15, SignUp: 156, BxD: 96548, DifferentBooks: 14, Deadline: 12259, ScoreHeuristic: 923.2248520710059
4828 - NumBooks: 20, SignUp: 177, BxD: 81823, DifferentBooks: 17, Deadline: 12082, ScoreHeuristic: 1306.5978486386416
7291 - NumBooks: 18, SignUp: 167, BxD: 91386, DifferentBooks: 15, Deadline: 11915, ScoreHeuristic: 1155.1857721682384
3921 - NumBooks: 17, SignUp: 137, BxD: 1059, DifferentBooks: 15, Deadline: 11778, ScoreHeuristic: 1035.2423677340296
9266 - NumBooks: 11, SignUp: 115, BxD: 46232, DifferentBooks: 10, Deadline: 11663, ScoreHeuristic: 784.4870321361059
7462 - NumBooks: 14, SignUp: 116, BxD: 34673, DifferentBooks: 12, Deadline: 11547, ScoreHeuristic: 1045.6302764565992
896 - NumBooks: 18, SignUp: 149, BxD: 14270, DifferentBooks: 15, Deadline: 11398, ScoreHeuristic: 1266.691094995721
7601 - NumBooks: 14, SignUp: 145, BxD: 20426, DifferentBooks: 11, Deadline: 11253, ScoreHeuristic: 1363.9013079667063
1224 - NumBooks: 11, SignUp: 164, BxD: 16523, DifferentBooks: 10, Deadline: 11089, ScoreHeuristic: 974.277253123141
5968 - NumBooks: 11, SignUp: 145, BxD: 1956, DifferentBooks: 11, Deadline: 10944, ScoreHeuristic: 798.3547681331748
1139 - NumBooks: 12, SignUp: 134, BxD: 87764, DifferentBooks: 10, Deadline: 10810, ScoreHeuristic: 1159.0467810202717
1721 - NumBooks: 18, SignUp: 170, BxD: 22527, DifferentBooks: 15, Deadline: 10640, ScoreHeuristic: 1547.2653633217992
6017 - NumBooks: 19, SignUp: 212, BxD: 52043, DifferentBooks: 18, Deadline: 10428, ScoreHeuristic: 1130.4820220719116
