1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 0 ScoreHeuristic: 529984.0
1259 - NumBooks: 19, SignUp: 309, BxD: 30702, DifferentBooks: 0 ScoreHeuristic: 228.90025240623788
7951 - NumBooks: 11, SignUp: 224, BxD: 91365, DifferentBooks: 0 ScoreHeuristic: 228.765625
5104 - NumBooks: 10, SignUp: 193, BxD: 25727, DifferentBooks: 0 ScoreHeuristic: 228.74603345056244
5834 - NumBooks: 14, SignUp: 340, BxD: 61013, DifferentBooks: 0 ScoreHeuristic: 228.6321885813149
1947 - NumBooks: 15, SignUp: 309, BxD: 84189, DifferentBooks: 0 ScoreHeuristic: 228.50871901215947
491 - NumBooks: 13, SignUp: 226, BxD: 44834, DifferentBooks: 0 ScoreHeuristic: 228.33082073772417
6277 - NumBooks: 16, SignUp: 358, BxD: 31595, DifferentBooks: 0 ScoreHeuristic: 228.28002403170936
6105 - NumBooks: 13, SignUp: 318, BxD: 22383, DifferentBooks: 0 ScoreHeuristic: 228.12397650409397
3763 - NumBooks: 15, SignUp: 267, BxD: 24018, DifferentBooks: 0 ScoreHeuristic: 228.04393384673654
7022 - NumBooks: 12, SignUp: 231, BxD: 14012, DifferentBooks: 0 ScoreHeuristic: 227.86621315192744
2423 - NumBooks: 11, SignUp: 217, BxD: 67613, DifferentBooks: 0 ScoreHeuristic: 227.49535985049587
5056 - NumBooks: 16, SignUp: 299, BxD: 32911, DifferentBooks: 0 ScoreHeuristic: 227.1119562421002
5511 - NumBooks: 14, SignUp: 322, BxD: 10887, DifferentBooks: 0 ScoreHeuristic: 226.86721191312063
2674 - NumBooks: 12, SignUp: 208, BxD: 22152, DifferentBooks: 0 ScoreHeuristic: 226.7340976331361
5541 - NumBooks: 13, SignUp: 300, BxD: 34444, DifferentBooks: 0 ScoreHeuristic: 226.60284444444446
5648 - NumBooks: 17, SignUp: 306, BxD: 66443, DifferentBooks: 0 ScoreHeuristic: 226.57136144218035
838 - NumBooks: 19, SignUp: 343, BxD: 21020, DifferentBooks: 0 ScoreHeuristic: 226.4015928737176
9613 - NumBooks: 16, SignUp: 370, BxD: 41859, DifferentBooks: 0 ScoreHeuristic: 226.38048940832724
1308 - NumBooks: 19, SignUp: 443, BxD: 54847, DifferentBooks: 0 ScoreHeuristic: 226.35644003281544
6803 - NumBooks: 15, SignUp: 340, BxD: 77500, DifferentBooks: 0 ScoreHeuristic: 226.32547577854672
447 - NumBooks: 14, SignUp: 296, BxD: 46853, DifferentBooks: 0 ScoreHeuristic: 226.31949643900657
8946 - NumBooks: 11, SignUp: 245, BxD: 33209, DifferentBooks: 0 ScoreHeuristic: 226.22615576842983
2063 - NumBooks: 12, SignUp: 270, BxD: 47344, DifferentBooks: 0 ScoreHeuristic: 226.11248285322358
2560 - NumBooks: 19, SignUp: 488, BxD: 97105, DifferentBooks: 0 ScoreHeuristic: 225.9230759540446
7769 - NumBooks: 15, SignUp: 337, BxD: 71665, DifferentBooks: 0 ScoreHeuristic: 225.89108823710697
3695 - NumBooks: 17, SignUp: 352, BxD: 90595, DifferentBooks: 0 ScoreHeuristic: 225.76769918646696
7451 - NumBooks: 17, SignUp: 260, BxD: 14333, DifferentBooks: 0 ScoreHeuristic: 225.69284023668638
3284 - NumBooks: 14, SignUp: 284, BxD: 25625, DifferentBooks: 0 ScoreHeuristic: 225.52847897242611
8898 - NumBooks: 15, SignUp: 182, BxD: 87631, DifferentBooks: 0 ScoreHeuristic: 225.49477720082115
4429 - NumBooks: 20, SignUp: 359, BxD: 5743, DifferentBooks: 0 ScoreHeuristic: 225.41802127544014
3861 - NumBooks: 13, SignUp: 234, BxD: 44220, DifferentBooks: 0 ScoreHeuristic: 225.12822339104392
6086 - NumBooks: 12, SignUp: 181, BxD: 6773, DifferentBooks: 0 ScoreHeuristic: 225.0
7953 - NumBooks: 20, SignUp: 425, BxD: 9036, DifferentBooks: 0 ScoreHeuristic: 224.92941730103806
950 - NumBooks: 19, SignUp: 374, BxD: 71692, DifferentBooks: 0 ScoreHeuristic: 224.7594226314736
5937 - NumBooks: 16, SignUp: 323, BxD: 26932, DifferentBooks: 0 ScoreHeuristic: 224.7214484946659
7043 - NumBooks: 19, SignUp: 350, BxD: 39333, DifferentBooks: 0 ScoreHeuristic: 224.4860081632653
3735 - NumBooks: 12, SignUp: 258, BxD: 74283, DifferentBooks: 0 ScoreHeuristic: 224.4189802295535
8606 - NumBooks: 14, SignUp: 254, BxD: 3853, DifferentBooks: 0 ScoreHeuristic: 224.29189658379318
4987 - NumBooks: 15, SignUp: 291, BxD: 97965, DifferentBooks: 0 ScoreHeuristic: 224.17601350952398
9425 - NumBooks: 11, SignUp: 246, BxD: 93788, DifferentBooks: 0 ScoreHeuristic: 224.02544781545376
2434 - NumBooks: 18, SignUp: 277, BxD: 2801, DifferentBooks: 0 ScoreHeuristic: 223.9182707972214
9183 - NumBooks: 14, SignUp: 355, BxD: 22346, DifferentBooks: 0 ScoreHeuristic: 223.9027494544733
14 - NumBooks: 16, SignUp: 245, BxD: 63036, DifferentBooks: 0 ScoreHeuristic: 223.89930862140776
6433 - NumBooks: 10, SignUp: 130, BxD: 63883, DifferentBooks: 0 ScoreHeuristic: 223.8476331360947
8251 - NumBooks: 14, SignUp: 249, BxD: 27274, DifferentBooks: 0 ScoreHeuristic: 223.55653941065466
3555 - NumBooks: 20, SignUp: 391, BxD: 79516, DifferentBooks: 0 ScoreHeuristic: 223.54456080219256
9470 - NumBooks: 11, SignUp: 245, BxD: 17023, DifferentBooks: 0 ScoreHeuristic: 223.53301124531444
4854 - NumBooks: 18, SignUp: 318, BxD: 64376, DifferentBooks: 0 ScoreHeuristic: 223.02322890708436
5700 - NumBooks: 18, SignUp: 377, BxD: 17350, DifferentBooks: 0 ScoreHeuristic: 223.0150074931928
894 - NumBooks: 18, SignUp: 324, BxD: 52697, DifferentBooks: 0 ScoreHeuristic: 222.87540961743636
222 - NumBooks: 16, SignUp: 344, BxD: 42121, DifferentBooks: 0 ScoreHeuristic: 222.82504901298
5727 - NumBooks: 16, SignUp: 309, BxD: 30885, DifferentBooks: 0 ScoreHeuristic: 222.67593552643982
797 - NumBooks: 10, SignUp: 242, BxD: 5027, DifferentBooks: 0 ScoreHeuristic: 222.65079229560823
2649 - NumBooks: 18, SignUp: 408, BxD: 37527, DifferentBooks: 0 ScoreHeuristic: 222.1414900519031
4860 - NumBooks: 17, SignUp: 342, BxD: 44799, DifferentBooks: 0 ScoreHeuristic: 222.11457371498923
7580 - NumBooks: 14, SignUp: 279, BxD: 64949, DifferentBooks: 0 ScoreHeuristic: 221.99931912488276
8396 - NumBooks: 18, SignUp: 366, BxD: 74294, DifferentBooks: 0 ScoreHeuristic: 221.73325569590014
9417 - NumBooks: 12, SignUp: 235, BxD: 61176, DifferentBooks: 0 ScoreHeuristic: 221.6930918967859
2818 - NumBooks: 16, SignUp: 323, BxD: 49103, DifferentBooks: 0 ScoreHeuristic: 221.66876899040534
2264 - NumBooks: 10, SignUp: 196, BxD: 15026, DifferentBooks: 0 ScoreHeuristic: 221.34152436484797
8006 - NumBooks: 19, SignUp: 416, BxD: 83964, DifferentBooks: 0 ScoreHeuristic: 221.33714520155326
522 - NumBooks: 13, SignUp: 337, BxD: 18123, DifferentBooks: 0 ScoreHeuristic: 221.2766600040504
3119 - NumBooks: 12, SignUp: 269, BxD: 67788, DifferentBooks: 0 ScoreHeuristic: 221.22415389505397
6502 - NumBooks: 16, SignUp: 281, BxD: 46515, DifferentBooks: 0 ScoreHeuristic: 221.17299679588658
4456 - NumBooks: 18, SignUp: 372, BxD: 54343, DifferentBooks: 0 ScoreHeuristic: 221.14568158168575
3894 - NumBooks: 18, SignUp: 279, BxD: 43195, DifferentBooks: 0 ScoreHeuristic: 221.03909250908904
9796 - NumBooks: 13, SignUp: 285, BxD: 72455, DifferentBooks: 0 ScoreHeuristic: 221.01777777777778
5813 - NumBooks: 14, SignUp: 241, BxD: 82763, DifferentBooks: 0 ScoreHeuristic: 220.9108658597476
5382 - NumBooks: 18, SignUp: 374, BxD: 47384, DifferentBooks: 0 ScoreHeuristic: 220.84820841316593
3757 - NumBooks: 12, SignUp: 274, BxD: 69821, DifferentBooks: 0 ScoreHeuristic: 220.75018647770258
1853 - NumBooks: 14, SignUp: 270, BxD: 69811, DifferentBooks: 0 ScoreHeuristic: 220.68753086419753
5333 - NumBooks: 10, SignUp: 200, BxD: 48446, DifferentBooks: 0 ScoreHeuristic: 220.671025
5701 - NumBooks: 16, SignUp: 397, BxD: 75594, DifferentBooks: 0 ScoreHeuristic: 220.48883629741957
5405 - NumBooks: 10, SignUp: 270, BxD: 45397, DifferentBooks: 0 ScoreHeuristic: 220.46750342935528
9698 - NumBooks: 18, SignUp: 395, BxD: 27136, DifferentBooks: 0 ScoreHeuristic: 220.39093734978368
6759 - NumBooks: 18, SignUp: 264, BxD: 59931, DifferentBooks: 0 ScoreHeuristic: 220.36502812213038
9925 - NumBooks: 19, SignUp: 337, BxD: 18018, DifferentBooks: 0 ScoreHeuristic: 220.21855435902404
775 - NumBooks: 18, SignUp: 404, BxD: 57883, DifferentBooks: 0 ScoreHeuristic: 220.19915326928734
736 - NumBooks: 16, SignUp: 267, BxD: 44377, DifferentBooks: 0 ScoreHeuristic: 220.19447600611596
8281 - NumBooks: 10, SignUp: 146, BxD: 31525, DifferentBooks: 0 ScoreHeuristic: 220.09551510602364
1424 - NumBooks: 19, SignUp: 502, BxD: 56394, DifferentBooks: 0 ScoreHeuristic: 220.06717750511896
7385 - NumBooks: 17, SignUp: 366, BxD: 56477, DifferentBooks: 0 ScoreHeuristic: 220.02777777777777
7002 - NumBooks: 20, SignUp: 423, BxD: 63865, DifferentBooks: 0 ScoreHeuristic: 219.99271219310452
2927 - NumBooks: 17, SignUp: 339, BxD: 78764, DifferentBooks: 0 ScoreHeuristic: 219.98402380765918
1739 - NumBooks: 11, SignUp: 276, BxD: 4937, DifferentBooks: 0 ScoreHeuristic: 219.81285444234405
5106 - NumBooks: 20, SignUp: 366, BxD: 38870, DifferentBooks: 0 ScoreHeuristic: 219.7036713547732
2121 - NumBooks: 10, SignUp: 180, BxD: 63314, DifferentBooks: 0 ScoreHeuristic: 219.69827160493827
8029 - NumBooks: 15, SignUp: 338, BxD: 44596, DifferentBooks: 0 ScoreHeuristic: 219.530688701376
3554 - NumBooks: 17, SignUp: 419, BxD: 12070, DifferentBooks: 0 ScoreHeuristic: 219.44992908447776
5974 - NumBooks: 11, SignUp: 293, BxD: 77221, DifferentBooks: 0 ScoreHeuristic: 219.40383696956283
4172 - NumBooks: 20, SignUp: 461, BxD: 30930, DifferentBooks: 0 ScoreHeuristic: 219.30975762395246
8998 - NumBooks: 16, SignUp: 361, BxD: 78429, DifferentBooks: 0 ScoreHeuristic: 218.9744093430836
1312 - NumBooks: 15, SignUp: 262, BxD: 3635, DifferentBooks: 0 ScoreHeuristic: 218.97221898490764
5958 - NumBooks: 18, SignUp: 316, BxD: 97052, DifferentBooks: 0 ScoreHeuristic: 218.96506970036853
4607 - NumBooks: 19, SignUp: 344, BxD: 60405, DifferentBooks: 0 ScoreHeuristic: 218.93675635478638
765 - NumBooks: 20, SignUp: 395, BxD: 10428, DifferentBooks: 0 ScoreHeuristic: 218.89015221919564
320 - NumBooks: 10, SignUp: 180, BxD: 17262, DifferentBooks: 0 ScoreHeuristic: 218.8755864197531
3333 - NumBooks: 18, SignUp: 454, BxD: 64304, DifferentBooks: 0 ScoreHeuristic: 218.83141531952882
1251 - NumBooks: 12, SignUp: 289, BxD: 82931, DifferentBooks: 0 ScoreHeuristic: 218.81472922977454
9480 - NumBooks: 16, SignUp: 383, BxD: 96767, DifferentBooks: 0 ScoreHeuristic: 218.7773111821609
9484 - NumBooks: 11, SignUp: 237, BxD: 54337, DifferentBooks: 0 ScoreHeuristic: 218.7153946126867
267 - NumBooks: 11, SignUp: 238, BxD: 11328, DifferentBooks: 0 ScoreHeuristic: 218.6173469387755
3810 - NumBooks: 14, SignUp: 293, BxD: 93674, DifferentBooks: 0 ScoreHeuristic: 218.29306107234797
9235 - NumBooks: 14, SignUp: 358, BxD: 93368, DifferentBooks: 0 ScoreHeuristic: 217.7685543522362
2313 - NumBooks: 20, SignUp: 327, BxD: 86847, DifferentBooks: 0 ScoreHeuristic: 217.7204032582368
4885 - NumBooks: 13, SignUp: 250, BxD: 73407, DifferentBooks: 0 ScoreHeuristic: 217.621504
8473 - NumBooks: 19, SignUp: 380, BxD: 63323, DifferentBooks: 0 ScoreHeuristic: 217.5625
1157 - NumBooks: 11, SignUp: 254, BxD: 39672, DifferentBooks: 0 ScoreHeuristic: 217.38832227664454
6806 - NumBooks: 19, SignUp: 367, BxD: 20725, DifferentBooks: 0 ScoreHeuristic: 217.38167927596166
228 - NumBooks: 13, SignUp: 279, BxD: 30891, DifferentBooks: 0 ScoreHeuristic: 217.32466181061395
1340 - NumBooks: 18, SignUp: 477, BxD: 84801, DifferentBooks: 0 ScoreHeuristic: 217.14524741901033
759 - NumBooks: 18, SignUp: 383, BxD: 70214, DifferentBooks: 0 ScoreHeuristic: 217.08136942783713
9648 - NumBooks: 15, SignUp: 327, BxD: 54859, DifferentBooks: 0 ScoreHeuristic: 216.90893957672847
3311 - NumBooks: 11, SignUp: 234, BxD: 47181, DifferentBooks: 0 ScoreHeuristic: 216.6180144641683
113 - NumBooks: 15, SignUp: 320, BxD: 49201, DifferentBooks: 0 ScoreHeuristic: 215.72265625
1443 - NumBooks: 20, SignUp: 392, BxD: 43664, DifferentBooks: 0 ScoreHeuristic: 215.61026655560184
7444 - NumBooks: 20, SignUp: 426, BxD: 39590, DifferentBooks: 0 ScoreHeuristic: 215.52445502435583
1502 - NumBooks: 14, SignUp: 165, BxD: 29121, DifferentBooks: 0 ScoreHeuristic: 215.46681359044996
9410 - NumBooks: 18, SignUp: 378, BxD: 59209, DifferentBooks: 0 ScoreHeuristic: 215.42162873379806
7891 - NumBooks: 15, SignUp: 172, BxD: 73270, DifferentBooks: 0 ScoreHeuristic: 215.33856138453217
9314 - NumBooks: 19, SignUp: 420, BxD: 51669, DifferentBooks: 0 ScoreHeuristic: 215.32068594104308
529 - NumBooks: 14, SignUp: 250, BxD: 9234, DifferentBooks: 0 ScoreHeuristic: 215.267584
4667 - NumBooks: 11, SignUp: 174, BxD: 92059, DifferentBooks: 0 ScoreHeuristic: 215.11111111111111
8429 - NumBooks: 19, SignUp: 444, BxD: 9419, DifferentBooks: 0 ScoreHeuristic: 215.04505011768526
8879 - NumBooks: 20, SignUp: 410, BxD: 15432, DifferentBooks: 0 ScoreHeuristic: 214.94420582986317
9212 - NumBooks: 17, SignUp: 333, BxD: 11643, DifferentBooks: 0 ScoreHeuristic: 214.67089612134657
1355 - NumBooks: 11, SignUp: 277, BxD: 17116, DifferentBooks: 0 ScoreHeuristic: 214.5114493868029
4378 - NumBooks: 18, SignUp: 414, BxD: 46913, DifferentBooks: 0 ScoreHeuristic: 214.4739025414829
8047 - NumBooks: 11, SignUp: 191, BxD: 56435, DifferentBooks: 0 ScoreHeuristic: 214.29280995586743
531 - NumBooks: 17, SignUp: 375, BxD: 27278, DifferentBooks: 0 ScoreHeuristic: 213.861376
4046 - NumBooks: 19, SignUp: 365, BxD: 91089, DifferentBooks: 0 ScoreHeuristic: 213.6402702195534
1965 - NumBooks: 20, SignUp: 413, BxD: 35738, DifferentBooks: 0 ScoreHeuristic: 213.59857887423857
4008 - NumBooks: 12, SignUp: 295, BxD: 43371, DifferentBooks: 0 ScoreHeuristic: 213.55611605860386
6490 - NumBooks: 16, SignUp: 336, BxD: 66600, DifferentBooks: 0 ScoreHeuristic: 213.36862244897958
3398 - NumBooks: 14, SignUp: 282, BxD: 23000, DifferentBooks: 0 ScoreHeuristic: 213.24284492731755
9956 - NumBooks: 13, SignUp: 249, BxD: 981, DifferentBooks: 0 ScoreHeuristic: 213.2303672521411
8670 - NumBooks: 16, SignUp: 367, BxD: 78307, DifferentBooks: 0 ScoreHeuristic: 213.06453385205918
3248 - NumBooks: 19, SignUp: 396, BxD: 36480, DifferentBooks: 0 ScoreHeuristic: 212.96832593612896
4307 - NumBooks: 17, SignUp: 334, BxD: 61051, DifferentBooks: 0 ScoreHeuristic: 212.86285811610313
9029 - NumBooks: 19, SignUp: 502, BxD: 26406, DifferentBooks: 0 ScoreHeuristic: 212.6832947096078
7406 - NumBooks: 17, SignUp: 342, BxD: 18124, DifferentBooks: 0 ScoreHeuristic: 212.63097192298486
6280 - NumBooks: 18, SignUp: 399, BxD: 39747, DifferentBooks: 0 ScoreHeuristic: 212.61879008297686
4469 - NumBooks: 17, SignUp: 392, BxD: 70549, DifferentBooks: 0 ScoreHeuristic: 212.54962125156186
4884 - NumBooks: 10, SignUp: 172, BxD: 43755, DifferentBooks: 0 ScoreHeuristic: 212.44757301243916
3964 - NumBooks: 15, SignUp: 330, BxD: 79529, DifferentBooks: 0 ScoreHeuristic: 212.36438016528925
5314 - NumBooks: 18, SignUp: 409, BxD: 60169, DifferentBooks: 0 ScoreHeuristic: 212.13317113121036
7336 - NumBooks: 12, SignUp: 245, BxD: 21947, DifferentBooks: 0 ScoreHeuristic: 211.96982923781758
1586 - NumBooks: 18, SignUp: 478, BxD: 66797, DifferentBooks: 0 ScoreHeuristic: 211.89126590921026
3797 - NumBooks: 12, SignUp: 191, BxD: 48041, DifferentBooks: 0 ScoreHeuristic: 211.84726295880048
8634 - NumBooks: 20, SignUp: 455, BxD: 8573, DifferentBooks: 0 ScoreHeuristic: 211.81443786982248
3603 - NumBooks: 12, SignUp: 252, BxD: 84017, DifferentBooks: 0 ScoreHeuristic: 211.63321995464852
6196 - NumBooks: 10, SignUp: 221, BxD: 96947, DifferentBooks: 0 ScoreHeuristic: 211.63008537908723
9668 - NumBooks: 12, SignUp: 281, BxD: 56045, DifferentBooks: 0 ScoreHeuristic: 211.54201441217816
186 - NumBooks: 16, SignUp: 320, BxD: 22802, DifferentBooks: 0 ScoreHeuristic: 211.5206640625
2647 - NumBooks: 19, SignUp: 348, BxD: 73523, DifferentBooks: 0 ScoreHeuristic: 211.50185790725328
6880 - NumBooks: 16, SignUp: 339, BxD: 36192, DifferentBooks: 0 ScoreHeuristic: 210.977767335822
572 - NumBooks: 11, SignUp: 197, BxD: 74773, DifferentBooks: 0 ScoreHeuristic: 210.91295833440697
4338 - NumBooks: 14, SignUp: 295, BxD: 87880, DifferentBooks: 0 ScoreHeuristic: 210.88946854352199
763 - NumBooks: 14, SignUp: 274, BxD: 87141, DifferentBooks: 0 ScoreHeuristic: 210.25
2284 - NumBooks: 18, SignUp: 375, BxD: 75693, DifferentBooks: 0 ScoreHeuristic: 210.2113351111111
9482 - NumBooks: 10, SignUp: 196, BxD: 39158, DifferentBooks: 0 ScoreHeuristic: 210.10206684714703
5823 - NumBooks: 13, SignUp: 215, BxD: 97676, DifferentBooks: 0 ScoreHeuristic: 209.91292590589507
5306 - NumBooks: 10, SignUp: 202, BxD: 15323, DifferentBooks: 0 ScoreHeuristic: 209.67613469267718
5661 - NumBooks: 17, SignUp: 401, BxD: 48124, DifferentBooks: 0 ScoreHeuristic: 209.63573609616856
3221 - NumBooks: 17, SignUp: 372, BxD: 28118, DifferentBooks: 0 ScoreHeuristic: 209.62680656723322
8179 - NumBooks: 12, SignUp: 291, BxD: 34498, DifferentBooks: 0 ScoreHeuristic: 209.50324157721332
2166 - NumBooks: 11, SignUp: 297, BxD: 14406, DifferentBooks: 0 ScoreHeuristic: 209.3234137106191
8383 - NumBooks: 17, SignUp: 417, BxD: 41222, DifferentBooks: 0 ScoreHeuristic: 209.17344397863005
8734 - NumBooks: 10, SignUp: 207, BxD: 36765, DifferentBooks: 0 ScoreHeuristic: 209.0608648976639
6516 - NumBooks: 20, SignUp: 456, BxD: 51086, DifferentBooks: 0 ScoreHeuristic: 209.04340277777777
9523 - NumBooks: 19, SignUp: 406, BxD: 92883, DifferentBooks: 0 ScoreHeuristic: 209.03746754349777
5579 - NumBooks: 18, SignUp: 367, BxD: 66313, DifferentBooks: 0 ScoreHeuristic: 209.0269880985084
6041 - NumBooks: 15, SignUp: 364, BxD: 4066, DifferentBooks: 0 ScoreHeuristic: 208.58025147928993
4846 - NumBooks: 16, SignUp: 348, BxD: 50533, DifferentBooks: 0 ScoreHeuristic: 208.0060196195006
4649 - NumBooks: 13, SignUp: 277, BxD: 64712, DifferentBooks: 0 ScoreHeuristic: 208.00512192261075
1959 - NumBooks: 20, SignUp: 528, BxD: 16317, DifferentBooks: 0 ScoreHeuristic: 207.84027777777777
5239 - NumBooks: 20, SignUp: 494, BxD: 93681, DifferentBooks: 0 ScoreHeuristic: 207.67493730433216
2077 - NumBooks: 17, SignUp: 330, BxD: 13254, DifferentBooks: 0 ScoreHeuristic: 207.62190082644628
7541 - NumBooks: 18, SignUp: 492, BxD: 70412, DifferentBooks: 0 ScoreHeuristic: 207.488800482517
3746 - NumBooks: 11, SignUp: 240, BxD: 28180, DifferentBooks: 0 ScoreHeuristic: 207.48001736111112
9694 - NumBooks: 20, SignUp: 411, BxD: 43558, DifferentBooks: 0 ScoreHeuristic: 207.33197175010804
977 - NumBooks: 19, SignUp: 280, BxD: 93255, DifferentBooks: 0 ScoreHeuristic: 207.05154336734694
1991 - NumBooks: 19, SignUp: 446, BxD: 19040, DifferentBooks: 0 ScoreHeuristic: 206.62450984335095
6497 - NumBooks: 19, SignUp: 484, BxD: 49437, DifferentBooks: 0 ScoreHeuristic: 206.4921496140974
1727 - NumBooks: 16, SignUp: 374, BxD: 15350, DifferentBooks: 0 ScoreHeuristic: 206.31404958677686
7411 - NumBooks: 10, SignUp: 274, BxD: 90512, DifferentBooks: 0 ScoreHeuristic: 206.24733603282007
8011 - NumBooks: 17, SignUp: 314, BxD: 75167, DifferentBooks: 0 ScoreHeuristic: 206.1144874031401
2076 - NumBooks: 17, SignUp: 341, BxD: 36336, DifferentBooks: 0 ScoreHeuristic: 206.06139438085327
4707 - NumBooks: 13, SignUp: 351, BxD: 99194, DifferentBooks: 0 ScoreHeuristic: 205.77125997353917
5695 - NumBooks: 15, SignUp: 363, BxD: 80079, DifferentBooks: 0 ScoreHeuristic: 205.68142734634094
3526 - NumBooks: 17, SignUp: 430, BxD: 91518, DifferentBooks: 0 ScoreHeuristic: 205.55557057869117
1273 - NumBooks: 11, SignUp: 265, BxD: 85365, DifferentBooks: 0 ScoreHeuristic: 205.5165681737273
6013 - NumBooks: 19, SignUp: 461, BxD: 88622, DifferentBooks: 0 ScoreHeuristic: 205.40299076326573
2667 - NumBooks: 16, SignUp: 325, BxD: 3416, DifferentBooks: 0 ScoreHeuristic: 205.23868402366864
2910 - NumBooks: 15, SignUp: 331, BxD: 8990, DifferentBooks: 0 ScoreHeuristic: 205.15585838026306
9835 - NumBooks: 19, SignUp: 443, BxD: 32379, DifferentBooks: 0 ScoreHeuristic: 204.94863158538388
4983 - NumBooks: 13, SignUp: 285, BxD: 30735, DifferentBooks: 0 ScoreHeuristic: 204.94182825484765
8406 - NumBooks: 10, SignUp: 235, BxD: 22296, DifferentBooks: 0 ScoreHeuristic: 204.91617926663648
7858 - NumBooks: 19, SignUp: 402, BxD: 83120, DifferentBooks: 0 ScoreHeuristic: 204.80315462488554
1569 - NumBooks: 18, SignUp: 370, BxD: 88857, DifferentBooks: 0 ScoreHeuristic: 204.721957633309
6670 - NumBooks: 14, SignUp: 345, BxD: 43401, DifferentBooks: 0 ScoreHeuristic: 204.6972988867885
4480 - NumBooks: 17, SignUp: 308, BxD: 3307, DifferentBooks: 0 ScoreHeuristic: 204.63859841457244
8787 - NumBooks: 15, SignUp: 343, BxD: 64967, DifferentBooks: 0 ScoreHeuristic: 204.58173040144837
8741 - NumBooks: 10, SignUp: 239, BxD: 13009, DifferentBooks: 0 ScoreHeuristic: 204.52590115719264
67 - NumBooks: 20, SignUp: 464, BxD: 97743, DifferentBooks: 0 ScoreHeuristic: 204.41604117122472
5663 - NumBooks: 17, SignUp: 425, BxD: 98287, DifferentBooks: 0 ScoreHeuristic: 204.18728858131487
9737 - NumBooks: 19, SignUp: 465, BxD: 6406, DifferentBooks: 0 ScoreHeuristic: 204.02896982310094
4652 - NumBooks: 16, SignUp: 280, BxD: 34592, DifferentBooks: 0 ScoreHeuristic: 203.97960459183673
2997 - NumBooks: 15, SignUp: 312, BxD: 16109, DifferentBooks: 0 ScoreHeuristic: 203.97698882314268
7364 - NumBooks: 12, SignUp: 234, BxD: 72826, DifferentBooks: 0 ScoreHeuristic: 203.85493827160494
5941 - NumBooks: 16, SignUp: 345, BxD: 70772, DifferentBooks: 0 ScoreHeuristic: 203.4550808653644
8306 - NumBooks: 14, SignUp: 247, BxD: 20020, DifferentBooks: 0 ScoreHeuristic: 203.4376731301939
290 - NumBooks: 14, SignUp: 294, BxD: 96227, DifferentBooks: 0 ScoreHeuristic: 203.1109722800685
8985 - NumBooks: 13, SignUp: 307, BxD: 14890, DifferentBooks: 0 ScoreHeuristic: 203.0857091321924
8114 - NumBooks: 17, SignUp: 383, BxD: 77563, DifferentBooks: 0 ScoreHeuristic: 202.85791708989768
6522 - NumBooks: 20, SignUp: 442, BxD: 91198, DifferentBooks: 0 ScoreHeuristic: 202.83688397043468
1905 - NumBooks: 15, SignUp: 219, BxD: 34665, DifferentBooks: 0 ScoreHeuristic: 202.57477950835053
5445 - NumBooks: 20, SignUp: 397, BxD: 83068, DifferentBooks: 0 ScoreHeuristic: 202.54236750439378
5631 - NumBooks: 19, SignUp: 423, BxD: 56828, DifferentBooks: 0 ScoreHeuristic: 202.47338888609448
9088 - NumBooks: 13, SignUp: 240, BxD: 31980, DifferentBooks: 0 ScoreHeuristic: 202.23210069444445
4017 - NumBooks: 19, SignUp: 396, BxD: 74375, DifferentBooks: 0 ScoreHeuristic: 202.1997819100092
3432 - NumBooks: 12, SignUp: 255, BxD: 75247, DifferentBooks: 0 ScoreHeuristic: 202.19724721261053
